chembl_id,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CHEMBL460657,10.324075013009868,-0.6642338559142937,10.324075013009868,0.33150677890982094,0.2905169417988814,282.4679999999999,248.19599999999994,282.255880328,118.0,0.0,0.30283955653219446,-0.4812303897852169,0.4812303897852169,0.30283955653219446,0.75,1.2,1.7,3.066157800884338,233.5727213605218,14.891058768174391,13.409657360954743,13.409657360954743,9.770055610029663,8.63822102902279,8.63822102902279,5.728027239136747,5.728027239136747,3.652443847844729,3.652443847844729,2.3469655523185775,2.3469655523185775,-0.79,22676.463752160347,19.210000000000004,16.264914881933006,17.21,125.20941979262746,5.106527394840706,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,70.44235039676647,32.10410811463005,6.4208216229260096,0.0,9.901064578912528,5.969305287951849,0.0,0.0,0.0,96.81523992065479,0.0,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,0.0,96.81523992065479,12.152040213667762,0.0,0.0,0.0,37.3,5.969305287951849,4.794537184071822,0.0,0.0,6.4208216229260096,12.841643245852019,70.62903785218613,0.0,0.0,19.075777413358384,5.106527394840706,0.0,0.0,10.324075013009868,8.508189546874622,0.0,-0.6642338559142937,0.0,21.239807373012,2.2588285896844735,0.0,0.8333333333333334,20.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0,6.1085000000000065,87.08780000000007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
CHEMBL46403,10.333207244414826,-0.6530610164081214,10.333207244414826,0.3454921184159938,0.3360419785922725,284.4839999999999,248.19599999999994,284.271530392,120.0,0.0,0.3028395565321837,-0.481230389785217,0.481230389785217,0.3028395565321837,0.6,0.9,1.2,2.938980066543728,201.59490309182667,14.891058768174391,13.669170384948586,13.669170384948586,9.770055610029663,8.988391114761729,8.988391114761729,6.093486011529184,6.093486011529184,3.994195557380866,3.994195557380866,2.647546068712554,2.647546068712554,-0.53,22676.463752160347,19.470000000000002,16.52414185165133,17.470000000000002,125.89902282481172,5.106527394840706,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,96.81523992065479,6.4208216229260096,6.4208216229260096,0.0,9.901064578912528,5.969305287951849,0.0,0.0,0.0,109.65688316650682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,0.0,109.65688316650682,0.0,0.0,0.0,0.0,37.3,5.969305287951849,4.794537184071822,0.0,0.0,6.4208216229260096,12.841643245852019,83.47068109803816,0.0,0.0,6.923737199690624,5.106527394840706,0.0,0.0,10.333207244414826,8.51732177827958,0.0,-0.6530610164081214,0.0,20.199197231189736,2.2700014291906463,0.0,0.9444444444444444,20.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,6.332500000000007,87.18180000000008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
CHEMBL15594,10.313808195092982,-0.7121413840004573,10.313808195092982,0.26192876734354376,0.3054967516530935,304.47400000000005,272.21799999999996,304.240230264,124.0,0.0,0.30285111400203624,-0.4812302537956734,0.4812302537956734,0.30285111400203624,0.7272727272727273,1.1818181818181819,1.6363636363636365,3.4014698645752515,361.9035338161199,16.30527233054749,14.045331851346308,14.045331851346308,10.770055610029663,8.587710771805968,8.587710771805968,5.374473848543473,5.374473848543473,3.2189404287724552,3.2189404287724552,1.932082415442458,1.932082415442458,-1.5699999999999998,61147.52379898062,20.43,17.481466803911477,18.430000000000003,135.87049492486784,5.106527394840706,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,68.37354130021369,44.94575136048208,6.4208216229260096,0.0,9.901064578912528,5.969305287951849,0.0,0.0,0.0,71.13195342895074,0.0,48.60816085467105,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,0.0,71.13195342895074,48.60816085467105,0.0,0.0,0.0,37.3,5.969305287951849,4.794537184071822,0.0,6.4208216229260096,0.0,32.10410811463005,25.683286491704038,0.0,0.0,55.53189805436167,5.106527394840706,0.0,0.0,10.313808195092982,8.493155155261592,0.0,-0.7121413840004573,0.0,27.340459867641826,2.231384832670723,0.0,0.55,22.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,6.216700000000006,96.03980000000006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
CHEMBL362888,13.695410105400185,-4.145509259259257,13.695410105400185,0.151741780045352,0.8050869619442433,319.313,309.23300000000006,319.03145702,112.0,0.0,0.33659097772326707,-0.47760686487887544,0.47760686487887544,0.33659097772326707,1.0454545454545454,1.7727272727272727,2.5,2.3061704456026795,991.7000238201895,15.905412915006313,11.10153724857123,11.918033829498956,10.42555748620835,6.2619262043580495,7.70198953315869,4.590548579404083,6.373900361200794,3.2982574914737426,5.0463791744961775,2.2891623432556423,3.8241211763061536,-2.669999999999999,121660.9409613964,14.274965688863569,4.955516917128258,2.0629938022762895,124.83630302688353,5.106527394840706,10.71270431656367,0.0,0.0,10.023291153407584,5.969305287951849,0.0,21.575155124312687,0.0,0.0,18.19910120538483,30.33183534230805,11.583067786077873,11.080152209313258,22.709276610916284,26.895521373440488,0.0,3.972405908237111,0.0,4.895483475517775,0.0,66.10845245204885,0.0,0.0,0.0,4.39041504767482,0.0,0.0,23.466035575358603,10.023291153407584,5.817220841045895,10.357988675768818,59.623263594823726,0.0,10.902924932081056,0.0,76.37,21.809817282405326,17.60274921607558,0.0,21.36185989929583,0.0,3.972405908237111,54.727780119305955,0.0,0.0,0.0,5.106527394840706,40.0228420781893,0.0,10.878744541026288,9.301935836062821,-0.17968065003779166,-1.8890861468044005,10.717390033173762,1.2100302343159486,0.0,-4.145509259259257,0.0,22.0,1.0,5.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,1.0,7.0,3.0,0.0,0.0,0.0,3.0,2.715600000000001,77.88110000000003,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL184005,12.807009046674224,-3.9902390400604664,12.807009046674224,0.23340856481481453,0.7563384707891081,380.219,370.139,378.95139090000004,112.0,0.0,0.33659097772316504,-0.47760686487887544,0.47760686487887544,0.33659097772316504,1.0909090909090908,1.8181818181818181,2.5454545454545454,2.2780535627130094,991.7000238201895,15.905412915006313,11.10153724857123,13.50403036861366,10.408720733802744,6.255943140214343,8.489004738572335,4.621049649873231,7.320076960461631,3.270824505031515,5.512197826770991,2.271684356944156,4.192496468823455,-2.119999999999999,116743.3877849889,14.8021814851826,5.258358788362009,2.3181268273363704,134.53831522959865,5.106527394840706,4.895483475517775,0.0,0.0,10.023291153407584,5.969305287951849,0.0,17.18474007663787,0.0,0.0,28.06267803487257,36.39820241076966,16.055787301910286,11.080152209313258,18.318861563241466,42.82546527138984,0.0,3.972405908237111,0.0,4.895483475517775,0.0,64.76395112683537,0.0,0.0,0.0,0.0,0.0,15.929943897949348,23.466035575358603,10.023291153407584,0.0,10.357988675768818,64.09598311065615,0.0,10.902924932081056,0.0,76.37,15.992596441359433,18.318861563241466,0.0,10.45893496721477,5.516700717616262,13.83134963853432,30.462311845459517,24.26546827384644,0.0,15.929943897949348,0.0,27.54215149176955,3.3312948368754194,11.032954694140438,9.937712521265013,0.24060510624002807,-1.2792767384731667,12.429766893927248,1.421696900982615,0.0,-3.9902390400604664,0.0,22.0,1.0,5.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,1.0,7.0,3.0,0.0,0.0,0.0,3.0,3.3390000000000013,85.62310000000004,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL360376,12.551719164173171,-4.660110412124753,12.551719164173171,0.040922146636432455,0.6834213234535016,321.3240000000002,307.21200000000005,321.075882348,116.0,0.0,0.4331460104593214,-0.4931574118579785,0.4931574118579785,0.4331460104593214,1.2857142857142858,1.9523809523809523,2.5714285714285716,1.9914749451976796,518.9593822079561,15.457819157813608,11.059235338264152,11.875731919191878,9.859191910946029,6.418870112888966,7.404468672542456,4.621838929582975,5.564337570442714,3.0160548325391168,3.848116050490077,1.98352000201658,2.739645995978562,-1.5100000000000002,42779.42140080155,15.870906921468432,6.503797114527847,4.482785178695662,123.11971059962073,10.006437125691184,0.0,10.850364476669167,11.787168065786876,0.0,6.176298517443475,4.794537184071822,4.9839785209472085,18.155223663971668,0.0,11.761884949391115,19.26246486877803,19.15587988028676,5.752853606746789,23.07230972193699,17.66906467874262,0.0,14.867866772744895,0.0,30.59519986804221,18.842366418571938,11.760295063310071,0.0,5.879988336435371,0.0,13.171245143024459,5.879988336435371,11.761884949391115,44.72394031550904,10.970835701515297,0.0,24.95639286362649,11.222803550282318,0.0,0.0,0.0,66.32,17.750214848727307,23.07230972193699,0.0,16.816469817919,19.15587988028676,31.024349818169142,0.0,4.899909730850478,0.0,9.967957041894417,0.0,37.655157492519514,0.7931916099773242,20.406646589191233,8.954615677882723,-1.219517143277064,-0.9525443541614165,0.45487785372796163,-1.6918151660215166,1.3493874401612496,0.0,0.5833333333333334,21.0,1.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,9.0,3.0,0.0,1.0,1.0,2.0,2.3056,69.85380000000002,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL184136,12.569965210193107,-4.615235016756933,12.569965210193107,0.12671939300411506,0.6909148874777403,316.304,305.216,316.04933325200005,112.0,0.0,0.43314601037080214,-0.49676821050765846,0.49676821050765846,0.43314601037080214,1.1904761904761905,1.8571428571428572,2.4285714285714284,2.101316892847761,617.8037043978861,15.457819157813608,10.885888913589959,11.702385494517685,9.880359961001206,5.792423278615094,6.778021838268582,4.028466751404339,4.970965392264073,2.5095317696683033,3.427975745881258,1.4922815711942155,2.3014748481820124,-1.96,42779.42140080155,15.429241477125588,6.211299774605559,4.251725166941237,122.5501148464907,9.843390348640755,5.749511833283905,10.850364476669167,5.879988336435371,0.0,6.176298517443475,0.0,4.9839785209472085,18.155223663971668,0.0,23.894619086314336,17.696185628620217,11.819220675208399,7.109797541277533,23.014635491665217,11.761884949391115,0.0,9.967957041894417,0.0,17.08558860601097,7.109797541277533,41.58921482885351,0.0,11.629500169719275,4.736862953800049,13.171245143024459,11.629500169719275,11.761884949391115,22.184281978012653,11.929152124190264,0.0,11.257379486545457,35.48827182412876,0.0,0.0,0.0,55.24,17.750214848727307,18.277772537865165,0.0,5.156436481820707,17.568732508492303,17.325336441088112,0.0,31.37526581512397,0.0,9.967957041894417,4.736862953800049,42.721203549101794,1.0083822278911563,6.974657344419249,9.115031459157994,-0.28376625328735705,0.37162297448823467,7.580119289030274,-4.615235016756933,0.0,1.5446510926222532,0.23076923076923078,21.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,1.0,8.0,4.0,0.0,0.0,0.0,2.0,3.501900000000002,71.25380000000001,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL184125,12.533200645654652,-4.68677707879142,12.533200645654652,0.20758881330309897,0.887077177337291,304.2720000000001,289.15200000000004,304.11471038,116.0,0.0,0.4331834718788926,-0.4931373021150324,0.4931373021150324,0.4331834718788926,1.2857142857142858,1.9523809523809523,2.5714285714285716,1.9914749451976796,515.7142697101195,15.457819157813608,11.150987047800289,11.150987047800289,9.859191910946029,6.529624223655495,6.529624223655495,4.727749797496361,4.727749797496361,3.109555578248276,3.109555578248276,2.0684877216509916,2.0684877216509916,-2.0600000000000005,42779.42140080155,15.331143339748431,6.146844081766769,4.200992277176695,118.54646275786352,15.323225729697516,0.0,5.693927994848461,17.73550734677337,0.0,6.176298517443475,4.794537184071822,4.9839785209472085,18.155223663971668,0.0,0.0,19.26246486877803,19.15587988028676,6.544756405912575,23.07230972193699,11.855519010338,0.0,14.867866772744895,0.0,25.438763386221503,24.951057821744058,11.760295063310071,0.0,5.879988336435371,5.316788604006331,19.119584424010952,5.879988336435371,0.0,45.51584311467482,10.970835701515297,0.0,24.95639286362649,6.06636706846161,0.0,0.0,0.0,78.35,23.698554129713802,23.07230972193699,0.0,12.45193613526408,19.15587988028676,19.26246486877803,0.0,4.899909730850478,0.0,15.284745645900749,0.0,37.59960193696396,0.0,20.17516510770975,11.606334545985522,-1.2611838099437305,-1.4508032827328448,0.42821118706129524,-1.769124311902091,1.0884652935248174,0.0,0.5833333333333334,21.0,2.0,6.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,2.0,9.0,3.0,0.0,1.0,1.0,2.0,1.6254,67.61950000000002,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL182801,12.551446691674588,-4.641901683423599,12.551446691674588,0.21304043839758102,0.9083877832230577,299.252,287.15599999999995,299.088161284,112.0,0.0,0.4331834717900757,-0.4967682000195825,0.4967682000195825,0.4331834717900757,1.1904761904761905,1.8571428571428572,2.4285714285714284,2.101316892847761,615.0488168957227,15.457819157813608,10.977640623126096,10.977640623126096,9.880359961001206,5.903177389381623,5.903177389381623,4.134377619317722,4.134377619317722,2.6127395563254834,2.6127395563254834,1.5832125906779961,1.5832125906779961,-2.5100000000000002,42779.42140080155,14.889936713542696,5.859306577800786,3.975513406071104,117.97686700473349,15.160178952647085,5.749511833283905,5.693927994848461,11.828327617421866,0.0,6.176298517443475,0.0,4.9839785209472085,18.155223663971668,0.0,12.13273413692322,17.696185628620217,12.611123474374185,7.109797541277533,23.014635491665217,5.948339280986494,0.0,9.967957041894417,0.0,12.72105492335605,12.426586145283864,41.58921482885351,0.0,11.629500169719275,10.05365155780638,19.119584424010952,11.629500169719275,0.0,22.184281978012653,12.72105492335605,0.0,11.257379486545457,30.33183534230805,0.0,0.0,0.0,67.27,17.750214848727307,18.277772537865165,0.0,12.49309568689907,11.815878901745515,5.563451491696996,7.109797541277533,24.26546827384644,0.0,15.284745645900749,4.736862953800049,42.65204255136937,0.0,6.826509196271101,11.843784818526432,-0.39950699402809753,-0.3616553754319807,7.416785955696941,-4.641901683423599,0.21304043839758102,1.5342344259555865,0.23076923076923078,21.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,2.0,8.0,4.0,0.0,0.0,0.0,2.0,2.8217000000000008,69.01950000000001,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL365655,12.481938912158068,-4.621431642101286,12.481938912158068,0.26546674225245637,0.8991584884321843,269.226,259.14599999999996,269.0775966,100.0,0.0,0.4331834717900757,-0.4931373021723134,0.4931373021723134,0.4331834717900757,1.105263157894737,1.7894736842105263,2.4210526315789473,2.1474772504799633,557.8912207371504,13.880468888623982,9.64674260185186,9.64674260185186,8.948508308423069,5.380121351162869,5.380121351162869,3.7719014828799002,3.7719014828799002,2.296510087997569,2.296510087997569,1.4356866855830104,1.4356866855830104,-2.31,17096.94248430142,13.129450737706515,5.130247608966447,3.572471257699856,106.49837966083003,10.423315998847038,0.0,5.693927994848461,11.828327617421866,0.0,6.176298517443475,0.0,4.9839785209472085,18.155223663971668,0.0,30.33183534230805,5.563451491696996,12.611123474374185,0.0,18.277772537865165,5.948339280986494,0.0,9.967957041894417,0.0,12.72105492335605,5.316788604006331,47.655581897315116,0.0,5.879988336435371,5.316788604006331,19.119584424010952,5.879988336435371,0.0,15.074484436735123,12.72105492335605,0.0,11.257379486545457,36.39820241076966,0.0,0.0,0.0,58.040000000000006,17.750214848727307,13.171245143024459,0.0,12.49309568689907,6.06636706846161,5.563451491696996,0.0,12.13273413692322,18.19910120538483,15.284745645900749,5.106527394840706,37.4458167364742,0.0,6.80843820861678,11.795348954396573,-0.32077480683631443,-0.991606722936087,9.535409196800341,-4.621431642101286,0.26546674225245637,0.0,0.16666666666666666,19.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,2.0,7.0,3.0,0.0,0.0,0.0,2.0,2.8131000000000004,62.46750000000002,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
